Name	Gene Models	Total pep	Novel Pep	PDB	CDB	TDB	GDB	ASP	DSP	IP	Chromosome	3UTR	5UTR	Novel	Desc
LOC_Os04g54440	3	6	0	6	0	0	0	0	0	0	4	0	0	0	protein RNA binding protein, putative, expressed
LOC_Os04g54840	1	17	0	17	0	0	0	0	0	0	4	0	0	0	protein DNA-directed RNA polymerase subunit, putative, expressed
LOC_Os04g55410	1	4	0	4	0	0	0	0	0	0	4	0	0	0	protein FGGY family of carbohydrate kinases, putative, expressed
LOC_Os04g55720	2	26	0	26	0	0	0	0	0	0	4	0	0	0	protein D-3-phosphoglycerate dehydrogenase, chloroplast precursor, putative, expressed
LOC_Os04g56740	1	7	0	7	0	0	0	0	0	0	4	0	0	0	protein IQ calmodulin-binding motif family protein, putative, expressed
LOC_Os04g57810	3	6	0	6	0	0	0	0	0	0	4	0	0	0	protein GA18008-PA, putative, expressed
LOC_Os04g58110	1	26	0	26	0	0	0	0	0	0	4	0	0	0	protein pyruvate kinase, putative, expressed
LOC_Os04g59494	3	5	0	5	0	0	0	0	0	0	4	0	0	0	protein transportin-2, putative, expressed
LOC_Os05g01600	2	3	0	3	0	0	0	0	0	0	5	0	0	0	protein actin, putative, expressed
LOC_Os05g02650	1	3	0	3	0	0	0	0	0	0	5	0	0	0	protein expressed protein
LOC_Os05g03820	3	11	0	11	0	0	0	0	0	0	5	0	0	0	protein glutamate--cysteine ligase, chloroplast precursor, putative, expressed
LOC_Os05g03830	1	3	0	3	0	0	0	0	0	0	5	0	0	0	protein aminotransferase, putative, expressed
LOC_Os05g04510	2	10	0	10	0	0	0	0	0	0	5	0	0	0	protein S-adenosylmethionine synthetase, putative, expressed
LOC_Os05g04630	6	4	0	4	0	0	0	0	0	0	5	0	0	0	protein retrotransposon protein, putative, SINE subclass, expressed
LOC_Os05g05220	1	2	0	2	0	0	0	0	0	0	5	0	0	0	protein glioma tumor suppressor candidate region gene 2 protein, putative, expressed
LOC_Os05g06280	3	4	0	4	0	0	0	0	0	0	5	0	0	0	protein ATKINESIN-13A/KINESIN-13A, putative, expressed
LOC_Os05g06770	1	2	0	2	0	0	0	0	0	0	5	0	0	0	protein 40S ribosomal protein S27a, putative, expressed
LOC_Os05g06980	1	4	0	4	0	0	0	0	0	0	5	0	0	0	protein expressed protein
LOC_Os05g07220	2	4	0	4	0	0	0	0	0	0	5	0	0	0	protein kelch repeat-containing protein, putative, expressed
LOC_Os05g07680	2	10	0	10	0	0	0	0	0	0	5	0	0	0	protein KIP1, putative, expressed
LOC_Os05g07700	3	14	0	14	0	0	0	0	0	0	5	0	0	0	protein ribosomal protein, putative, expressed
LOC_Os05g10730	3	2	0	2	0	0	0	0	0	0	5	0	0	0	protein ABC transporter, ATP-binding protein, putative, expressed
LOC_Os05g11770	2	5	0	5	0	0	0	0	0	0	5	0	0	0	protein ulp1 protease family protein, putative, expressed
LOC_Os05g14940	1	2	0	2	0	0	0	0	0	0	5	0	0	0	protein transposon protein, putative, unclassified, expressed
LOC_Os05g22940	1	91	0	91	0	0	0	0	0	0	5	0	0	0	protein acetyl-CoA carboxylase, putative, expressed
LOC_Os05g23600	2	3	0	3	0	0	0	0	0	0	5	0	0	0	protein dolichyl-diphosphooligosaccharide--protein glycosyltransferase 67 kDasubunit precursor, putative, expressed
LOC_Os05g28190	1	18	0	18	0	0	0	0	0	0	5	0	0	0	protein ranBP1 domain containing protein, expressed
LOC_Os05g30240	1	7	0	7	0	0	0	0	0	0	5	0	0	0	protein PPR repeat domain containing protein, putative, expressed
LOC_Os05g31000	1	6	0	6	0	0	0	0	0	0	5	0	0	0	protein nascent polypeptide-associated complex subunit alpha, putative, expressed
LOC_Os05g33100	1	11	0	11	0	0	0	0	0	0	5	0	0	0	protein endo-1,3;1,4-beta-D-glucanase precursor, putative, expressed
LOC_Os05g33380	1	25	1	24	1	0	0	0	0	0	5	0	0	0	protein fructose-bisphospate aldolase isozyme, putative, expressed
LOC_Os05g33940	1	9	0	9	0	0	0	0	0	0	5	0	0	0	protein alpha/beta hydrolase fold, putative, expressed
LOC_Os05g37330	1	12	0	12	0	0	0	0	0	0	5	0	0	0	protein 60S acidic ribosomal protein, putative, expressed
LOC_Os05g39320	1	5	0	5	0	0	0	0	0	0	5	0	0	0	protein thiamine pyrophosphate enzyme, C-terminal TPP binding domain containing protein, expressed
LOC_Os05g39770	2	19	0	19	0	0	0	0	0	0	5	0	0	0	protein aminotransferase, putative, expressed
LOC_Os05g42230	1	7	0	7	0	0	0	0	0	0	5	0	0	0	protein universal stress protein domain containing protein, putative, expressed
LOC_Os05g42300	1	3	0	3	0	0	0	0	0	0	5	0	0	0	protein NAF1 domain containing protein, expressed
LOC_Os05g45660	1	10	0	10	0	0	0	0	0	0	5	0	0	0	protein plasminogen activator inhibitor 1 RNA-binding protein, putative, expressed
LOC_Os05g47470	2	9	0	9	0	0	0	0	0	0	5	0	0	0	protein VIP1 protein, putative, expressed
LOC_Os05g47980	1	10	0	10	0	0	0	0	0	0	5	0	0	0	protein ATP synthase, putative, expressed
LOC_Os05g48290	2	5	0	5	0	0	0	0	0	0	5	0	0	0	protein T-complex protein, putative, expressed
LOC_Os05g48450	6	4	0	4	0	0	0	0	0	0	5	0	0	0	protein aminotransferase domain containing protein, putative, expressed
LOC_Os05g48855	1	4	1	3	1	0	0	0	0	0	5	0	0	0	protein GTP binding protein, putative, expressed
LOC_Os05g48960	4	2	0	2	0	0	0	0	0	0	5	0	0	0	protein splicing factor U2AF, putative, expressed
LOC_Os05g49150	1	11	0	11	0	0	0	0	0	0	5	0	0	0	protein eukaryotic translation initiation factor 3 subunit D, putative, expressed
LOC_Os05g49890	3	11	0	11	0	0	0	0	0	0	5	0	0	0	protein ras-related protein, putative, expressed
LOC_Os05g51500	1	21	0	21	0	0	0	0	0	0	5	0	0	0	protein eukaryotic translation initiation factor 5B, putative, expressed
LOC_Os05g51850	3	2	0	2	0	0	0	0	0	0	5	0	0	0	protein AT hook-containing DNA-binding protein, putative, expressed
LOC_Os06g01700	1	4	0	4	0	0	0	0	0	0	6	0	0	0	protein CWC15 homolog A, putative, expressed
LOC_Os06g02180	1	2	0	2	0	0	0	0	0	0	6	0	0	0	protein CSLD2 - cellulose synthase-like family D, expressed
LOC_Os06g02380	2	22	0	22	0	0	0	0	0	0	6	0	0	0	protein T-complex protein, putative, expressed
LOC_Os06g07140	1	7	1	6	1	0	0	0	0	0	6	0	0	0	protein peptidase, T1 family, putative, expressed
LOC_Os06g07630	1	11	0	11	0	0	0	0	0	0	6	0	0	0	protein 26S protease regulatory subunit 6A, putative, expressed
LOC_Os06g08280	1	4	0	4	0	0	0	0	0	0	6	0	0	0	protein protein kinase domain containing protein, expressed
LOC_Os06g11610	1	14	0	14	0	0	0	0	0	0	6	0	0	0	protein heat shock 22 kDa protein, mitochondrial precursor, putative, expressed
LOC_Os06g14510	3	6	0	6	0	0	0	0	0	0	6	0	0	0	protein glucose-6-phosphate isomerase, putative, expressed
LOC_Os06g16280	1	3	0	3	0	0	0	0	0	0	6	0	0	0	protein expressed protein
LOC_Os06g17840	1	22	0	22	0	0	0	0	0	0	6	0	0	0	protein expressed protein
LOC_Os06g20090	1	15	0	15	0	0	0	0	0	0	6	0	0	0	protein NUP155, putative, expressed
LOC_Os06g20370	1	8	0	8	0	0	0	0	0	0	6	0	0	0	protein microtubule associated protein, putative, expressed
LOC_Os06g21600	1	6	0	6	0	0	0	0	0	0	6	0	0	0	protein selenoprotein O, putative, expressed
LOC_Os06g22070	1	4	0	4	0	0	0	0	0	0	6	0	0	0	protein mitochondrial glycoprotein, putative, expressed
LOC_Os06g23440	1	4	0	4	0	0	0	0	0	0	6	0	0	0	protein eukaryotic translation initiation factor 1A, putative, expressed
LOC_Os06g33520	1	11	0	11	0	0	0	0	0	0	6	0	0	0	protein DEAD/DEAH box helicase, putative, expressed
LOC_Os06g42810	1	3	0	3	0	0	0	0	0	0	6	0	0	0	protein UBA and UBX domain-containing protein, putative, expressed
LOC_Os06g45980	1	3	0	3	0	0	0	0	0	0	6	0	0	0	protein toprim domain-containing protein, putative, expressed
LOC_Os06g46000	1	7	0	7	0	0	0	0	0	0	6	0	0	0	protein tubulin/FtsZ domain containing protein, putative, expressed
LOC_Os06g48350	1	6	0	6	0	0	0	0	0	0	6	0	0	0	protein CPuORF14 - conserved peptide uORF-containing transcript, expressed
LOC_Os06g50840	1	2	0	2	0	0	0	0	0	0	6	0	0	0	protein zinc finger family protein, putative, expressed
LOC_Os06g50890	4	5	0	5	0	0	0	0	0	0	6	0	0	0	protein RNA recognition motif containing protein, expressed
LOC_Os07g01020	1	20	1	19	1	0	0	0	0	0	7	1	0	1	protein SOR/SNZ family protein, putative, expressed
LOC_Os07g03070	1	12	0	12	0	0	0	0	0	0	7	0	0	0	protein tetratricopeptide repeat containing protein, putative, expressed
LOC_Os07g04240	1	14	0	14	0	0	0	0	0	0	7	0	0	0	protein succinate dehydrogenase flavoprotein subunit,mitochondrial precursor, putative, expressed
LOC_Os07g08190	1	2	0	2	0	0	0	0	0	0	7	0	0	0	protein cyclophilin, putative, expressed
LOC_Os07g10460	2	7	0	7	0	0	0	0	0	0	7	0	0	0	protein 5-nucleotidase surE, putative, expressed
LOC_Os07g12250	1	8	0	8	0	0	0	0	0	0	7	0	0	0	protein ribosomal protein L24, putative, expressed
LOC_Os07g14270	3	20	0	20	0	0	0	0	0	0	7	0	0	0	protein calreticulin precursor protein, putative, expressed
LOC_Os07g25420	2	8	0	8	0	0	0	0	0	0	7	0	0	0	protein 26S proteasome non-ATPase regulatory subunit 8, putative, expressed
LOC_Os07g32350	2	3	0	3	0	0	0	0	0	0	7	0	0	0	protein WD domain, G-beta repeat domain containing protein, expressed
LOC_Os07g35580	1	2	0	2	0	0	0	0	0	0	7	0	0	0	protein TKL_IRAK_DUF26-lc.20 - DUF26 kinases have homology to DUF26 containing loci, expressed
LOC_Os07g36200	1	4	0	4	0	0	0	0	0	0	7	0	0	0	protein eukaryotic translation initiation factor-related, putative, expressed
LOC_Os07g36600	3	2	0	2	0	0	0	0	0	0	7	0	0	0	protein universal stress protein domain containing protein, putative, expressed
LOC_Os07g38730	1	6	0	6	0	0	0	0	0	0	7	0	0	0	protein tubulin/FtsZ domain containing protein, putative, expressed
LOC_Os07g39780	3	8	0	8	0	0	0	0	0	0	7	0	0	0	protein SUMO-activating enzyme subunit 2, putative, expressed
LOC_Os07g46750	1	18	0	18	0	0	0	0	0	0	7	0	0	0	protein elongation factor protein, putative, expressed
LOC_Os07g47710	1	7	0	7	0	0	0	0	0	0	7	0	0	0	protein 60S ribosomal protein L22-2, putative, expressed
LOC_Os07g48960	1	16	2	14	0	2	0	1	1	0	7	0	0	2	protein OsLonP3 - Putative Lon protease homologue, expressed
LOC_Os07g49270	2	8	0	8	0	0	0	0	0	0	7	0	0	0	protein AMP deaminase, putative, expressed
LOC_Os07g49380	2	8	0	8	0	0	0	0	0	0	7	0	0	0	protein PWWP domain containing protein, expressed
LOC_Os07g49400	4	11	0	11	0	0	0	0	0	0	7	0	0	0	protein OsAPx2 - Cytosolic Ascorbate Peroxidase encoding gene 4,5,6,8, expressed
LOC_Os07g49520	1	17	0	17	0	0	0	0	0	0	7	0	0	0	protein 2-oxoglutarate dehydrogenase E1 component, mitochondrial precursor, putative, expressed
LOC_Os08g01930	1	9	0	9	0	0	0	0	0	0	8	0	0	0	protein KH domain-containing protein, putative, expressed
LOC_Os08g02130	2	9	0	9	0	0	0	0	0	0	8	0	0	0	protein RNA recognition motif containing protein, putative, expressed
LOC_Os08g02690	1	20	0	20	0	0	0	0	0	0	8	0	0	0	protein MA3 domain containing protein, expressed
LOC_Os08g03290	4	11	0	11	0	0	0	0	0	0	8	0	0	0	protein glyceraldehyde-3-phosphate dehydrogenase, putative, expressed
LOC_Os08g03640	1	18	0	18	0	0	0	0	0	0	8	0	0	0	protein 60S acidic ribosomal protein P0, putative, expressed
LOC_Os08g04240	1	11	0	11	0	0	0	0	0	0	8	0	0	0	protein cysteine-rich repeat secretory protein 55 precursor, putative, expressed
LOC_Os08g04250	1	11	0	11	0	0	0	0	0	0	8	0	0	0	protein cysteine-rich repeat secretory protein 55 precursor, putative, expressed
LOC_Os08g05830	4	5	0	5	0	0	0	0	0	0	8	0	0	0	protein transaldolase, putative, expressed
LOC_Os08g09250	3	7	0	7	0	0	0	0	0	0	8	0	0	0	protein glyoxalase family protein, putative, expressed
LOC_Os08g13690	1	7	0	7	0	0	0	0	0	0	8	0	0	0	protein 60S ribosomal protein L7, putative, expressed
LOC_Os08g20660	2	20	0	20	0	0	0	0	0	0	8	0	0	0	protein sucrose-phosphate synthase, putative, expressed
LOC_Os08g23730	1	13	0	13	0	0	0	0	0	0	8	0	0	0	protein class I glutamine amidotransferase, putative, expressed
LOC_Os08g25090	2	10	0	10	0	0	0	0	0	0	8	0	0	0	protein co-chaperone GrpE protein, putative, expressed
LOC_Os08g28670	1	10	0	10	0	0	0	0	0	0	8	0	0	0	protein pathogenesis-related Bet v I family protein, putative, expressed
LOC_Os08g33370	2	17	0	17	0	0	0	0	0	0	8	0	0	0	protein 14-3-3 protein, putative, expressed
LOC_Os08g37490	1	6	0	6	0	0	0	0	0	0	8	0	0	0	protein 14-3-3 protein, putative, expressed
LOC_Os08g40830	3	2	0	2	0	0	0	0	0	0	8	0	0	0	protein pumilio domain-containing protein PPD1, putative, expressed
LOC_Os08g43090	1	6	0	6	0	0	0	0	0	0	8	0	0	0	protein bZIP family transcription factor, putative, expressed
LOC_Os08g43360	3	3	0	3	0	0	0	0	0	0	8	0	0	0	protein RNA recognition motif containing protein, putative, expressed
LOC_Os08g44420	1	2	0	2	0	0	0	0	0	0	8	0	0	0	protein kinesin-related protein, putative, expressed
LOC_Os08g44450	3	7	0	7	0	0	0	0	0	0	8	0	0	0	protein L1P family of ribosomal proteins domain containing protein, expressed
LOC_Os08g44860	8	20	0	20	0	0	0	0	0	0	8	0	0	0	protein aminopeptidase, putative, expressed
LOC_Os08g45140	1	2	0	2	0	0	0	0	0	0	8	0	0	0	protein OsGrx_S12 - glutaredoxin subgroup I, expressed
LOC_Os09g02284	1	5	0	5	0	0	0	0	0	0	9	0	0	0	protein DNA-directed RNA polymerase subunit, putative, expressed
LOC_Os09g02810	1	5	0	5	0	0	0	0	0	0	9	0	0	0	protein CCAAT/enhancer-binding protein, putative, expressed
LOC_Os09g03610	4	3	0	3	0	0	0	0	0	0	9	0	0	0	protein flowering time control protein FCA, putative, expressed
LOC_Os09g07300	1	45	0	45	0	0	0	0	0	0	9	0	0	0	protein BIG, putative, expressed
LOC_Os09g11250	1	5	0	5	0	0	0	0	0	0	9	0	0	0	protein co-chaperone GrpE protein, putative, expressed
LOC_Os09g12270	1	2	0	2	0	0	0	0	0	0	9	0	0	0	protein peptidyl-prolyl cis-trans isomerase, FKBP-type, putative, expressed
LOC_Os09g14670	1	7	0	7	0	0	0	0	0	0	9	0	0	0	protein phosphoenolpyruvate carboxylase, putative, expressed
LOC_Os09g17730	2	8	0	8	0	0	0	0	0	0	9	0	0	0	protein proton pump interactor, putative, expressed
LOC_Os09g17850	1	4	0	4	0	0	0	0	0	0	9	0	0	0	protein acetyltransferase type B catalytic subunit, putative, expressed
LOC_Os09g29810	1	2	0	2	0	0	0	0	0	0	9	0	0	0	protein retrotransposon protein, putative, unclassified, expressed
LOC_Os09g30412	1	14	0	14	0	0	0	0	0	0	9	0	0	0	protein heat shock protein, putative, expressed
LOC_Os09g31486	2	23	0	23	0	0	0	0	0	0	9	0	0	0	protein DnaK family protein, putative, expressed
LOC_Os09g32650	1	34	0	34	0	0	0	0	0	0	9	0	0	0	protein leucyl-tRNA synthetase, cytoplasmic, putative, expressed
LOC_Os09g33480	1	3	0	3	0	0	0	0	0	0	9	0	0	0	protein DAG protein, chloroplast precursor, putative, expressed
LOC_Os09g33950	1	4	0	4	0	0	0	0	0	0	9	0	0	0	protein ferredoxin 1-like isoform 1, putative, expressed
LOC_Os09g36270	2	6	0	6	0	0	0	0	0	0	9	0	0	0	protein pantothenate kinase, putative, expressed
LOC_Os09g36450	2	11	0	11	0	0	0	0	0	0	9	0	0	0	protein triosephosphate isomerase, chloroplast precursor, putative, expressed
LOC_Os09g37006	2	5	0	5	0	0	0	0	0	0	9	0	0	0	protein protein of unknown function domain containing protein, expressed
LOC_Os09g38030	2	32	0	32	0	0	0	0	0	0	9	0	0	0	protein UTP--glucose-1-phosphate uridylyltransferase, putative, expressed
LOC_Os09g39780	2	11	0	11	0	0	0	0	0	0	9	0	0	0	protein peptidyl-prolyl cis-trans isomerase, putative, expressed
LOC_Os10g07270	1	5	0	5	0	0	0	0	0	0	10	0	0	0	protein ubiquitin carboxyl-terminal hydrolase 5, putative, expressed
LOC_Os10g10990	3	6	0	6	0	0	0	0	0	0	10	0	0	0	protein transcription initiation factor IIF, alpha subunit domain containing protein, expressed
LOC_Os10g13800	2	4	0	4	0	0	0	0	0	0	10	0	0	0	protein ufm1-conjugating enzyme 1, putative, expressed
LOC_Os10g25130	1	22	0	22	0	0	0	0	0	0	10	0	0	0	protein aminotransferase, classes I and II, domain containing protein, expressed
LOC_Os10g25320	3	3	0	3	0	0	0	0	0	0	10	0	0	0	protein initiation factor 2 subunit family domain containing protein, expressed
LOC_Os10g28200	2	6	0	6	0	0	0	0	0	0	10	0	0	0	protein NAD dependent epimerase/dehydratase family protein, putative, expressed
LOC_Os10g30580	2	44	1	43	0	1	0	0	0	0	10	0	0	0	protein cell division control protein 48 homolog E, putative, expressed
LOC_Os10g32880	1	8	0	8	0	0	0	0	0	0	10	0	0	0	protein WD domain, G-beta repeat domain containing protein, expressed
LOC_Os10g33680	1	7	0	7	0	0	0	0	0	0	10	0	0	0	protein serine/threonine-protein phosphatase 2A regulatory subunit B subunitbeta, putative, expressed
LOC_Os10g33800	3	17	1	16	1	0	0	0	0	0	10	0	0	0	protein lactate/malate dehydrogenase, putative, expressed
LOC_Os10g35220	2	3	0	3	0	0	0	0	0	0	10	0	0	0	protein KH domain containing protein, putative, expressed
LOC_Os10g35870	1	6	0	6	0	0	0	0	0	0	10	0	0	0	protein cytochrome b5-like Heme/Steroid binding domain containing protein, expressed
LOC_Os10g37230	1	3	0	3	0	0	0	0	0	0	10	0	0	0	protein expressed protein
LOC_Os10g40780	2	7	0	7	0	0	0	0	0	0	10	0	0	0	protein CCR4-Not complex component, Not1domain containing protein, expressed
LOC_Os10g41400	2	3	0	3	0	0	0	0	0	0	10	0	0	0	protein peptide methionine sulfoxide reductase, putative, expressed
LOC_Os10g41440	1	6	0	6	0	0	0	0	0	0	10	0	0	0	protein KH domain containing protein, putative, expressed
LOC_Os11g01380	1	68	0	68	0	0	0	0	0	0	11	0	0	0	protein clathrin heavy chain, putative, expressed
LOC_Os11g01880	2	3	0	3	0	0	0	0	0	0	11	0	0	0	protein expressed protein
LOC_Os11g02400	2	4	0	4	0	0	0	0	0	0	11	0	0	0	protein LTPL8 - Protease inhibitor/seed storage/LTP family protein precursor, expressed
LOC_Os11g09329	2	3	0	3	0	0	0	0	0	0	11	0	0	0	protein VHS and GAT domain containing protein, expressed
LOC_Os11g14430	2	8	0	8	0	0	0	0	0	0	11	0	0	0	protein APOBEC1 complementation factor, putative, expressed
LOC_Os11g26850	2	34	4	30	4	0	0	0	0	1	11	3	0	4	protein erythronate-4-phosphate dehydrogenase, putative, expressed
LOC_Os11g29370	1	4	0	4	0	0	0	0	0	0	11	0	0	0	protein haloacid dehalogenase-like hydrolase family protein, putative, expressed
LOC_Os11g29380	1	27	0	27	0	0	0	0	0	0	11	0	0	0	protein MCM2 - Putative minichromosome maintenance MCM complex subunit 2, expressed
LOC_Os11g30410	3	7	0	7	0	0	0	0	0	0	11	0	0	0	protein ThiF family domain containing protein, putative, expressed
LOC_Os11g34450	1	17	1	16	0	1	0	0	0	0	11	0	0	0	protein 14-3-3 protein, putative, expressed
LOC_Os11g36060	2	3	0	3	0	0	0	0	0	0	11	0	0	0	protein THUMP domain-containing protein, putative, expressed
LOC_Os11g40100	3	7	0	7	0	0	0	0	0	0	11	0	0	0	protein GRF-interacting factor 2, putative, expressed
LOC_Os11g40140	1	14	0	14	0	0	0	0	0	0	11	0	0	0	protein peptidase, T1 family, putative, expressed
LOC_Os11g47120	1	6	0	6	0	0	0	0	0	0	11	0	0	0	protein DEFL48 - Defensin and Defensin-like DEFL family, expressed
LOC_Os11g47760	6	38	0	38	0	0	0	0	0	0	11	0	0	0	protein DnaK family protein, putative, expressed
LOC_Os12g01520	3	2	0	2	0	0	0	0	0	0	12	0	0	0	protein ubiquitin-activating enzyme, putative, expressed
LOC_Os12g05110	1	9	0	9	0	0	0	0	0	0	12	0	0	0	protein pyruvate kinase, putative, expressed
LOC_Os12g05410	2	2	0	2	0	0	0	0	0	0	12	0	0	0	protein G10 protein, putative, expressed
LOC_Os12g06890	1	5	0	5	0	0	0	0	0	0	12	0	0	0	protein OsNucAP3 - Putative Nucleoporin Autopeptidase homologue, expressed
LOC_Os12g06910	2	5	0	5	0	0	0	0	0	0	12	0	0	0	protein nucleolar protein family 6, putative, expressed
LOC_Os12g07010	1	14	0	14	0	0	0	0	0	0	12	0	0	0	protein ribosomal protein L3, putative, expressed
LOC_Os12g07220	1	4	0	4	0	0	0	0	0	0	12	0	0	0	protein bacterial transferase hexapeptide domain containing protein, expressed
LOC_Os12g07260	1	15	0	15	0	0	0	0	0	0	12	0	0	0	protein PPR repeat domain containing protein, putative, expressed
LOC_Os12g07300	2	8	0	8	0	0	0	0	0	0	12	0	0	0	protein N-acetyltransferase 10, putative, expressed
LOC_Os12g09089	2	2	0	2	0	0	0	0	0	0	12	0	0	0	protein protein kinase PKN/PRK1, effector, putative, expressed
LOC_Os12g10560	1	2	0	2	0	0	0	0	0	0	12	0	0	0	protein clathrin adaptor complex small chain domain containing protein, expressed
LOC_Os12g13390	3	9	0	9	0	0	0	0	0	0	12	0	0	0	protein aspartyl aminopeptidase, putative, expressed
LOC_Os12g15420	1	2	0	2	0	0	0	0	0	0	12	0	0	0	protein nucampholin, putative, expressed
LOC_Os12g22030	2	22	0	22	0	0	0	0	0	0	12	0	0	0	protein serine hydroxymethyltransferase, mitochondrial precursor, putative, expressed
LOC_Os12g24080	1	16	0	16	0	0	0	0	0	0	12	0	0	0	protein HECT-domain domain containing protein, expressed
LOC_Os12g25700	3	3	0	3	0	0	0	0	0	0	12	0	0	0	protein UDP-glucose 6-dehydrogenase, putative, expressed
LOC_Os12g31800	1	8	0	8	0	0	0	0	0	0	12	0	0	0	protein glycine-rich RNA-binding protein 7, putative, expressed
LOC_Os12g34510	1	6	0	6	0	0	0	0	0	0	12	0	0	0	protein Core histone H2A/H2B/H3/H4 domain containing protein, putative, expressed
LOC_Os12g36880	1	11	0	11	0	0	0	0	0	0	12	0	0	0	protein pathogenesis-related Bet v I family protein, putative, expressed
LOC_Os12g37060	1	2	0	2	0	0	0	0	0	0	12	0	0	0	protein expressed protein
LOC_Os12g37860	1	3	0	3	0	0	0	0	0	0	12	0	0	0	protein expressed protein
LOC_Os12g38000	1	17	1	16	1	0	0	0	0	0	12	0	0	0	protein 60S ribosomal protein L8, putative, expressed
LOC_Os12g38150	1	5	0	5	0	0	0	0	0	0	12	0	0	0	protein osmotin, putative, expressed
LOC_Os12g42370	1	2	0	2	0	0	0	0	0	0	12	0	0	0	protein GTPase of unknown function domain containing protein, putative, expressed
LOC_Os01g01150	3	8	0	8	0	0	0	0	0	0	1	0	0	0	protein RNA recognition motif, putative, expressed
LOC_Os01g01960	1	4	0	4	0	0	0	0	0	0	1	0	0	0	protein transcriptional repressor, putative, expressed
LOC_Os01g02880	1	13	0	13	0	0	0	0	0	0	1	0	0	0	protein fructose-bisphospate aldolase isozyme, putative, expressed
LOC_Os01g03760	2	5	0	5	0	0	0	0	0	0	1	0	0	0	protein expressed protein
LOC_Os01g04330	1	4	0	4	0	0	0	0	0	0	1	0	0	0	protein OsCML16 - Calmodulin-related calcium sensor protein, expressed
LOC_Os01g05420	1	8	0	8	0	0	0	0	0	0	1	0	0	0	protein IWS1 C-terminus family protein, putative, expressed
LOC_Os01g08410	1	3	0	3	0	0	0	0	0	0	1	0	0	0	protein early fruit mRNA, putative, expressed
LOC_Os01g08560	2	47	0	47	0	0	0	0	0	0	1	0	0	0	protein DnaK family protein, putative, expressed
LOC_Os01g10350	1	2	0	2	0	0	0	0	0	0	1	0	0	0	protein MPPN domain containing protein, expressed
LOC_Os01g12650	1	2	0	2	0	0	0	0	0	0	1	0	0	0	protein reticulon domain containing protein, putative, expressed
LOC_Os01g14950	1	15	0	15	0	0	0	0	0	0	1	0	0	0	protein importin subunit alpha, putative, expressed
LOC_Os01g15020	2	4	0	4	0	0	0	0	0	0	1	0	0	0	protein lissencephaly type-1-like homology motif, putative, expressed
LOC_Os01g62260	1	14	0	14	0	0	0	0	0	0	1	0	0	0	protein thaumatin, putative, expressed
LOC_Os02g39700	1	2	0	2	0	0	0	0	0	0	2	0	0	0	protein RNA binding protein, putative, expressed
LOC_Os02g39920	1	5	0	5	0	0	0	0	0	0	2	0	0	0	protein AT hook motif family protein, expressed
LOC_Os02g47850	3	9	0	9	0	0	0	0	0	0	2	0	0	0	protein class I glutamine amidotransferase, putative, expressed
LOC_Os02g48010	1	21	0	21	0	0	0	0	0	0	2	0	0	0	protein nuclear matrix constituent protein 1-like, putative, expressed
LOC_Os02g55890	1	11	0	11	0	0	0	0	0	0	2	0	0	0	protein inorganic H+ pyrophosphatase, putative, expressed
LOC_Os02g56130	1	11	0	11	0	0	0	0	0	0	2	0	0	0	protein PCNA - Putative DNA replicative polymerase clamp, expressed
LOC_Os03g12450	1	5	0	5	0	0	0	0	0	0	3	0	0	0	protein nucleoporin, putative, expressed
